artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-048401914559021	loop-194948699434879	artifact-object-030666140981183	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ad505769:cea23a37:85bcb098:629fe975:1d012102:742dc22c:a06c1970:5c37805e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-048581863265004	loop-058885044165719	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:e92afc5d:7b47802d:43011db6:1cbfb713:ba039c9e:5d172447:0ae6a6ff:4ea3d72c	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-048632646827310	loop-129987956131462	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:3a88cf1f:8ff18d36:b4440ded:def1b7a2:a3e3329d:4a631426:e10ec6c3:11a3bc5d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-048983711961288	loop-140358668709055	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:058cedc8:774aaa32:8581d108:955c3392:e61b1351:5d432a58:447e9fe8:ffbde7d4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049119652245594	loop-240643888934516	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:68e98737:86a47603:914bd624:25dd819f:27aaf541:5d196d51:d8ecf509:2b0e1c10	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049175990362948	loop-145783631628386	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:71018be8:c28accc7:99d725e4:ae569cab:4e88096e:91852247:52f28ff9:e97f7bc5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049252200396065	loop-038406560627694	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:41be6a83:bee0077b:91c3ddb3:d761f7e0:423401c3:0bdadb0a:4bd8c6ef:464116d6	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049327362787337	loop-124489224513540	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:4ca8afee:a57e2deb:78fab6cf:60eac7ee:ac631f4c:3c6b9626:895b2cfb:cb928368	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049663716774072	loop-006568355897643	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:2b730c9e:effb2289:2ccf04ea:35a348e5:fb18372f:554dd407:bc0e5e74:e69304fa	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049746446909588	loop-269322350841816	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:742de3e3:393893c4:9c550dd7:8028158f:6a8cafc1:7771eb5b:fcbef284:368381dc	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049753671594411	loop-042970870882529	artifact-object-042114481609893	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:fc9b4ea7:c7ba5437:16a39a7b:8b423081:7e7ec3f2:504e7279:d459aaf9:c8aa721d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049784554919146	loop-031626286600128	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:2d287920:10db2408:5ba384da:a377a4b6:70b674a3:b14d74ef:53245525:a5504ab7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049927113501244	loop-230864431542723	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:576f9088:7bee61a8:88df10b8:3453b7ae:04c36512:4f859622:656788e2:51815447	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-049962099139003	loop-036140933458785	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:6be0b2c8:bae9dab8:121c9aba:a02d7800:c63e5923:fd3e2413:3898e9f0:2cd37a6a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-050071666603077	loop-145753367515202	artifact-object-062359278674375	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-050087027687334	loop-226596641638513	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:92b77fa8:d98be88d:a36e09c4:0cf0e5a2:e9d90811:d63a0dfc:cac68376:3bb99e8e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-050120596493634	loop-268570545602646	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:d0461a79:090879dd:1cdefb40:ccc75fa4:56824a63:07ab3f72:8cbd5999:bf5f04ba	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
